Wassy;WASSY;52130
Sainte-Livière;SAINTE LIVIERE;52290
Bettaincourt-sur-Rognon;BETTAINCOURT SUR ROGNON;52270
Bussières-lès-Belmont;BUSSIERES LES BELMONT;52500
Chalmessin;CHALMESSIN;52160
Choignes;CHOIGNES;52000
Esnoms-au-Val;ESNOMS AU VAL;52190
Fayl-Billot;FAYL BILLOT;52500
Hortes;HORTES;52600
Laneuville-à-Bayard;LANEUVILLE A BAYARD;52170
Longeau;LONGEAU;52250
Montigny-le-Roi;MONTIGNY LE ROI;52140
Parnot;PARNOT;52400
Pierrefaites;PIERREFAITES;52500
Pouilly-en-Bassigny;POUILLY EN BASSIGNY;52400
Varennes-sur-Amance;VARENNES SUR AMANCE;52400
Villars-Montroyer;VILLARS MONTROYER;52160
Ahuillé;AHUILLE;53940
Alexain;ALEXAIN;53240
Ampoigné;AMPOIGNE;53200
Andouillé;ANDOUILLE;53240
Argenton-Notre-Dame;ARGENTON NOTRE DAME;53290
Argentré;ARGENTRE;53210
Aron;ARON;53440
Arquenay;ARQUENAY;53170
Assé-le-Bérenger;ASSE LE BERENGER;53600
Astillé;ASTILLE;53230
Athée;ATHEE;53400
Averton;AVERTON;53700
Azé;AZE;53200
La Baconnière;LA BACONNIERE;53240
Bais;BAIS;53160
Ballée;BALLEE;53340
Ballots;BALLOTS;53350
Bannes;BANNES;53340
La Baroche-Gondouin;LA BAROCHE GONDOUIN;53110
La Bazoge-Montpinçon;LA BAZOGE MONTPINCON;53440
La Bazouge-de-Chemeré;LA BAZOUGE DE CHEMERE;53170
La Bazouge-des-Alleux;LA BAZOUGE DES ALLEUX;53470
Bazouges;BAZOUGES;53200
Bazougers;BAZOUGERS;53170
Beaulieu-sur-Oudon;BEAULIEU SUR OUDON;53320
Belgeard;BELGEARD;53440
Bierné;BIERNE;53290
Le Bignon-du-Maine;LE BIGNON DU MAINE;53170
La Bigottière;LA BIGOTTIERE;53240
Blandouet;BLANDOUET;53270
Bonchamp-lès-Laval;BONCHAMP LES LAVAL;53960
Bouchamps-lès-Craon;BOUCHAMPS LES CRAON;53800
Bouère;BOUERE;53290
Bouessay;BOUESSAY;53290
Le Bourgneuf-la-Forêt;LE BOURGNEUF LA FORET;53410
Bourgon;BOURGON;53410
Brains-sur-les-Marches;BRAINS SUR LES MARCHES;53350
Brécé;BRECE;53120
Brée;BREE;53150
Brétignolles-le-Moulin;BRETIGNOLLES LE MOULIN;53110
La Brûlatte;LA BRULATTE;53410
Le Buret;LE BURET;53170
Carelles;CARELLES;53120
Chailland;CHAILLAND;53420
Châlons-du-Maine;CHALONS DU MAINE;53470
Chammes;CHAMMES;53270
Champéon;CHAMPEON;53640
Champfrémont;CHAMPFREMONT;53370
Champgenéteux;CHAMPGENETEUX;53160
Changé;CHANGE;53810
Chantrigné;CHANTRIGNE;53300
La Chapelle-Anthenaise;LA CHAPELLE ANTHENAISE;53950
La Chapelle-au-Riboul;LA CHAPELLE AU RIBOUL;53440
La Chapelle-Craonnaise;LA CHAPELLE CRAONNAISE;53230
La Chapelle-Rainsouin;LA CHAPELLE RAINSOUIN;53150
Les Chapelles;LES CHAPELLES;53250
Charchigné;CHARCHIGNE;53250
Château-Gontier;CHATEAU GONTIER;53200
Châtelain;CHATELAIN;53200
Châtillon-sur-Colmont;CHATILLON SUR COLMONT;53100
Châtres-la-Forêt;CHATRES LA FORET;53600
Chemazé;CHEMAZE;53200
Chéméré-le-Roi;CHEMERE LE ROI;53340
Chevaigné-du-Maine;CHEVAIGNE DU MAINE;53250
Cigné;CIGNE;53300
Colombiers-du-Plessis;COLOMBIERS DU PLESSIS;53120
Commer;COMMER;53470
Congrier;CONGRIER;53800
Contest;CONTEST;53100
Cosmes;COSMES;53230
Cossé-en-Champagne;COSSE EN CHAMPAGNE;53340
Cossé-le-Vivien;COSSE LE VIVIEN;53230
Coudray;COUDRAY;53200
Couptrain;COUPTRAIN;53250
Courbeveille;COURBEVEILLE;53230
Courcité;COURCITE;53700
Craon;CRAON;53400
Crennes-sur-Fraubée;CRENNES SUR FRAUBEE;53700
La Croixille;LA CROIXILLE;53380
La Cropte;LA CROPTE;53170
Cuillé;CUILLE;53540
Daon;DAON;53200
Denazé;DENAZE;53400
Désertines;DESERTINES;53190
Deux-Évailles;DEUX EVAILLES;53150
La Dorée;LA DOREE;53190
Entrammes;ENTRAMMES;53260
Épineux-le-Séguin;EPINEUX LE SEGUIN;53340
Ernée;ERNEE;53500
Évron;EVRON;53600
Fontaine-Couverte;FONTAINE COUVERTE;53350
Forcé;FORCE;53260
Fougerolles-du-Plessis;FOUGEROLLES DU PLESSIS;53190
Fromentières;FROMENTIERES;53200
Gastines;GASTINES;53540
Gennes-sur-Glaize;GENNES SUR GLAIZE;53200
Gesnes;GESNES;53150
Gesvres;GESVRES;53370
Gorron;GORRON;53120
La Gravelle;LA GRAVELLE;53410
Grazay;GRAZAY;53440
Grez-en-Bouère;GREZ EN BOUERE;53290
La Haie-Traversaine;LA HAIE TRAVERSAINE;53300
Le Ham;LE HAM;53250
Hambers;HAMBERS;53160
Hardanges;HARDANGES;53640
Hercé;HERCE;53120
Le Horps;LE HORPS;53640
Houssay;HOUSSAY;53360
L'Huisserie;L HUISSERIE;53970
Izé;IZE;53160
Jublains;JUBLAINS;53160
Juvigné;JUVIGNE;53380
Laigné;LAIGNE;53200
Landivy;LANDIVY;53190
Larchamp;LARCHAMP;53220
Laubrières;LAUBRIERES;53540
Launay-Villiers;LAUNAY VILLIERS;53410
Laval;LAVAL;53000
Lesbois;LESBOIS;53120
Levaré;LEVARE;53120
Livré;LIVRE;53400
Loigné-sur-Mayenne;LOIGNE SUR MAYENNE;53200
Loiron;LOIRON;53320
Longuefuye;LONGUEFUYE;53200
Loupfougères;LOUPFOUGERES;53700
Louverné;LOUVERNE;53950
Louvigné;LOUVIGNE;53210
Madré;MADRE;53250
Maisoncelles-du-Maine;MAISONCELLES DU MAINE;53170
Marcillé-la-Ville;MARCILLE LA VILLE;53440
Marigné-Peuton;MARIGNE PEUTON;53200
Mayenne;MAYENNE;53100
Mée;MEE;53400
Melleray-la-Vallée;MELLERAY LA VALLEE;53110
Ménil;MENIL;53200
Méral;MERAL;53230
Meslay-du-Maine;MESLAY DU MAINE;53170
Mézangers;MEZANGERS;53600
Montaudin;MONTAUDIN;53220
Montenay;MONTENAY;53500
Montflours;MONTFLOURS;53240
Montigné-le-Brillant;MONTIGNE LE BRILLANT;53970
Montjean;MONTJEAN;53320
Montourtier;MONTOURTIER;53150
Montsûrs;MONTSURS;53150
Moulay;MOULAY;53100
Neau;NEAU;53150
Neuilly-le-Vendin;NEUILLY LE VENDIN;53250
Niafles;NIAFLES;53400
Niort-la-Fontaine;NIORT LA FONTAINE;53110
Nuillé-sur-Ouette;NUILLE SUR OUETTE;53210
Nuillé-sur-Vicoin;NUILLE SUR VICOIN;53970
Olivet;OLIVET;53410
Oisseau;OISSEAU;53300
Orgères-la-Roche;ORGERES LA ROCHE;53140
Origné;ORIGNE;53360
La Pallu;LA PALLU;53140
Parigné-sur-Braye;PARIGNE SUR BRAYE;53100
Parné-sur-Roc;PARNE SUR ROC;53260
Le Pas;LE PAS;53300
Peuton;PEUTON;53360
Placé;PLACE;53240
Pommerieux;POMMERIEUX;53400
Pontmain;PONTMAIN;53220
Port-Brillet;PORT BRILLET;53410
Poulay;POULAY;53640
Préaux;PREAUX;53340
Pré-en-Pail;PRE EN PAIL;53140
Ravigny;RAVIGNY;61420
Renazé;RENAZE;53800
Rennes-en-Grenouilles;RENNES EN GRENOUILLES;53110
Le Ribay;LE RIBAY;53640
La Roë;LA ROE;53350
La Rouaudière;LA ROUAUDIERE;53390
Ruillé-Froid-Fonds;RUILLE FROID FONDS;53170
Ruillé-le-Gravelais;RUILLE LE GRAVELAIS;53320
Saint-Aignan-de-Couptrain;SAINT AIGNAN DE COUPTRAIN;53250
Saint-Aignan-sur-Roë;SAINT AIGNAN SUR ROE;53390
Saint-Aubin-du-Désert;SAINT AUBIN DU DESERT;53700
Saint-Aubin-Fosse-Louvain;SAINT AUBIN FOSSE LOUVAIN;53120
Saint-Baudelle;SAINT BAUDELLE;53100
Saint-Berthevin-la-Tannière;SAINT BERTHEVIN LA TANNIERE;53220
Saint-Brice;SAINT BRICE;53290
Saint-Calais-du-Désert;SAINT CALAIS DU DESERT;53140
Saint-Céneré;SAINT CENERE;53150
Saint-Charles-la-Forêt;SAINT CHARLES LA FORET;53170
Saint-Christophe-du-Luat;SAINT CHRISTOPHE DU LUAT;53150
Saint-Cyr-en-Pail;SAINT CYR EN PAIL;53140
Saint-Cyr-le-Gravelais;SAINT CYR LE GRAVELAIS;53320
Saint-Denis-d'Anjou;SAINT DENIS D ANJOU;53290
Saint-Denis-de-Gastines;SAINT DENIS DE GASTINES;53500
Saint-Denis-du-Maine;SAINT DENIS DU MAINE;53170
Saint-Ellier-du-Maine;SAINT ELLIER DU MAINE;53220
Saint-Erblon;SAINT ERBLON;53390
Saint-Fort;SAINT FORT;53200
Saint-Fraimbault-de-Prières;SAINT FRAIMBAULT DE PRIERES;53300
Saint-Gault;SAINT GAULT;53360
Sainte-Gemmes-le-Robert;SAINTE GEMMES LE ROBERT;53600
Saint-Georges-Buttavent;SAINT GEORGES BUTTAVENT;53100
Saint-Georges-le-Fléchard;SAINT GEORGES LE FLECHARD;53480
Saint-Georges-sur-Erve;SAINT GEORGES SUR ERVE;53600
Saint-Germain-d'Anxure;SAINT GERMAIN D ANXURE;53240
Saint-Germain-de-Coulamer;SAINT GERMAIN DE COULAMER;53700
Saint-Germain-le-Fouilloux;SAINT GERMAIN LE FOUILLOUX;53240
Saint-Germain-le-Guillaume;SAINT GERMAIN LE GUILLAUME;53240
Saint-Hilaire-du-Maine;SAINT HILAIRE DU MAINE;53380
Saint-Isle;SAINT ISLE;53940
Saint-Jean-sur-Erve;SAINT JEAN SUR ERVE;53270
Saint-Jean-sur-Mayenne;SAINT JEAN SUR MAYENNE;53240
Saint-Julien-du-Terroux;SAINT JULIEN DU TERROUX;53110
Saint-Laurent-des-Mortiers;SAINT LAURENT DES MORTIERS;53290
Saint-Loup-du-Dorat;SAINT LOUP DU DORAT;53290
Saint-Loup-du-Gast;SAINT LOUP DU GAST;53300
Sainte-Marie-du-Bois;SAINTE MARIE DU BOIS;53110
Saint-Mars-sur-Colmont;SAINT MARS SUR COLMONT;53300
Saint-Mars-sur-la-Futaie;SAINT MARS SUR LA;53220
Saint-Martin-de-Connée;SAINT MARTIN DE CONNEE;53160
Saint-Martin-du-Limet;SAINT MARTIN DU LIMET;53800
Saint-Michel-de-Feins;SAINT MICHEL DE FEINS;53290
Saint-Michel de la Roë;SAINT MICHEL DE LA;53350
Saint-Ouen-des-Toits;SAINT OUEN DES TOITS;53410
Saint-Ouen-des-Vallons;SAINT OUEN DES VALLONS;53150
Saint-Pierre-des-Landes;SAINT PIERRE DES LANDES;53500
Saint-Pierre-des-Nids;SAINT PIERRE DES NIDS;53370
Saint-Pierre-la-Cour;SAINT PIERRE LA COUR;53410
Saint-Pierre-sur-Erve;SAINT PIERRE SUR ERVE;53270
Saint-Pierre-sur-Orthe;SAINT PIERRE SUR ORTHE;53160
Saint-Poix;SAINT POIX;53540
Saint-Quentin-les-Anges;SAINT QUENTIN LES ANGES;53400
Saint-Samson;SAINT SAMSON;53140
Saint-Saturnin-du-Limet;SAINT SATURNIN DU LIMET;53800
Saint-Sulpice;SAINT SULPICE;53360
Sainte-Suzanne;SAINTE SUZANNE;53270
Saint-Thomas-de-Courceriers;SAINT THOMAS DE COURCERIERS;53160
Saulges;SAULGES;53340
La Selle-Craonnaise;LA SELLE CRAONNAISE;53800
Senonnes;SENONNES;53390
Simplé;SIMPLE;53360
Soucé;SOUCE;53300
Thuboeuf;THUBOEUF;53110
Thorigné-en-Charnie;THORIGNE EN CHARNIE;53270
Trans;TRANS;53160
Vaiges;VAIGES;53480
Vaucé;VAUCE;53300
Vautorte;VAUTORTE;53500
Vieuvy;VIEUVY;53120
Villaines-la-Juhel;VILLAINES LA JUHEL;53700
Villepail;VILLEPAIL;53250
Villiers-Charlemagne;VILLIERS CHARLEMAGNE;53170
Vimarcé;VIMARCE;53160
Voutré;VOUTRE;53600
Abaucourt;ABAUCOURT;54610
Abbéville-lès-Conflans;ABBEVILLE LES CONFLANS;54800
Aboncourt;ABONCOURT;54115
Affléville;AFFLEVILLE;54800
Affracourt;AFFRACOURT;54740
Agincourt;AGINCOURT;54770
Aingeray;AINGERAY;54460
Allain;ALLAIN;54170
Allamont;ALLAMONT;54800
Allamps;ALLAMPS;54112
Allondrelle-la-Malmaison;ALLONDRELLE LA MALMAISON;54260
Amance;AMANCE;54770
Amenoncourt;AMENONCOURT;54450
Ancerviller;ANCERVILLER;54450
Anderny;ANDERNY;54560
Andilly;ANDILLY;54200
Angomont;ANGOMONT;54540
Anoux;ANOUX;54150
Ansauville;ANSAUVILLE;54470
Anthelupt;ANTHELUPT;54110
Armaucourt;ARMAUCOURT;54760
Arnaville;ARNAVILLE;54530
Arracourt;ARRACOURT;54370
Arraye-et-Han;ARRAYE ET HAN;54760
Art-sur-Meurthe;ART SUR MEURTHE;54510
Athienville;ATHIENVILLE;54370
Atton;ATTON;54700
Auboué;AUBOUE;54580
Audun-le-Roman;AUDUN LE ROMAN;54560
Autrepierre;AUTREPIERRE;54450
Autreville-sur-Moselle;AUTREVILLE SUR MOSELLE;54380
Avrainville;AVRAINVILLE;54385
Avril;AVRIL;54150
Azelot;AZELOT;54210
Azerailles;AZERAILLES;54122
Baccarat;BACCARAT;54120
Badonviller;BADONVILLER;54540
Bagneux;BAGNEUX;54170
Bainville-aux-Miroirs;BAINVILLE AUX MIROIRS;54290
Bainville-sur-Madon;BAINVILLE SUR MADON;54550
Barbas;BARBAS;54450
Barbonville;BARBONVILLE;54360
Barisey-au-Plain;BARISEY AU PLAIN;54170
Barisey-la-Côte;BARISEY LA COTE;54170
Les Baroches;LES BAROCHES;54150
Baslieux;BASLIEUX;54620
Bathelémont-lès-Bauzemont;BATHELEMONT LES BAUZEMONT;54370
Batilly;BATILLY;54980
Battigny;BATTIGNY;54115
Bauzemont;BAUZEMONT;54370
Bayon;BAYON;54290
Bayonville-sur-Mad;BAYONVILLE SUR MAD;54890
Beaumont;BEAUMONT;54470
Béchamps;BECHAMPS;54800
Belleau;BELLEAU;54610
Belleville;BELLEVILLE;54940
Bénaménil;BENAMENIL;54450
Benney;BENNEY;54740
Bernécourt;BERNECOURT;54470
Bertrambois;BERTRAMBOIS;54480
Bertrichamps;BERTRICHAMPS;54120
Bettainvillers;BETTAINVILLERS;54640
Beuveille;BEUVEILLE;54620
Beuvezin;BEUVEZIN;54115
Beuvillers;BEUVILLERS;54560
Bey-sur-Seille;BEY SUR SEILLE;54760
Bezange-la-Grande;BEZANGE LA GRANDE;54370
Bezaumont;BEZAUMONT;54380
Bicqueley;BICQUELEY;54200
Bienville-la-Petite;BIENVILLE LA PETITE;54300
Bionville;BIONVILLE;54540
Blainville-sur-l'Eau;BLAINVILLE SUR L EAU;54360
Blâmont;BLAMONT;54450
Blénod-lès-Pont-à-Mousson;BLENOD LES PONT A;54700
Blénod-lès-Toul;BLENOD LES TOUL;54113
Boismont;BOISMONT;54620
Boncourt;BONCOURT;54800
Bonviller;BONVILLER;54300
Mont-Bonvillers;MONT BONVILLERS;54111
Borville;BORVILLE;54290
Boucq;BOUCQ;54200
Bouillonville;BOUILLONVILLE;54470
Bouvron;BOUVRON;54200
Bouxières-aux-Chênes;BOUXIERES AUX CHENES;54770
Bouxières-aux-Dames;BOUXIERES AUX DAMES;54136
Bouxières-sous-Froidmont;BOUXIERES SOUS FROIDMONT;54700
Bouzanville;BOUZANVILLE;54930
Bralleville;BRALLEVILLE;54740
Bratte;BRATTE;54610
Bréhain-la-Ville;BREHAIN LA VILLE;54190
Bréménil;BREMENIL;54540
Brémoncourt;BREMONCOURT;54290
Briey;BRIEY;54150
Brin-sur-Seille;BRIN SUR SEILLE;54280
Brouville;BROUVILLE;54120
Bruley;BRULEY;54200
Bruville;BRUVILLE;54800
Buissoncourt;BUISSONCOURT;54110
Bulligny;BULLIGNY;54113
Bures;BURES;54370
Buriville;BURIVILLE;54450
Burthecourt-aux-Chênes;BURTHECOURT AUX CHENES;54210
Ceintrey;CEINTREY;54134
Cerville;CERVILLE;54420
Chaligny;CHALIGNY;54230
Chambley-Bussières;CHAMBLEY BUSSIERES;54890
Champenoux;CHAMPENOUX;54280
Champey-sur-Moselle;CHAMPEY SUR MOSELLE;54700
Champigneulles;CHAMPIGNEULLES;54250
Chanteheux;CHANTEHEUX;54300
Chaouilley;CHAOUILLEY;54330
Charency-Vezin;CHARENCY VEZIN;54260
Charey;CHAREY;54470
Charmes-la-Côte;CHARMES LA COTE;54113
Charmois;CHARMOIS;54360
Chaudeney-sur-Moselle;CHAUDENEY SUR MOSELLE;54200
Chavigny;CHAVIGNY;54230
Chazelles-sur-Albe;CHAZELLES SUR ALBE;54450
Chenevières;CHENEVIERES;54122
Chenicourt;CHENICOURT;54610
Chénières;CHENIERES;54720
Clayeures;CLAYEURES;54290
Clémery;CLEMERY;54610
Clérey-sur-Brénon;CLEREY SUR BRENON;54330
Coincourt;COINCOURT;54370
Colmey;COLMEY;54260
Colombey-les-Belles;COLOMBEY LES BELLES;54170
Conflans-en-Jarnisy;CONFLANS EN JARNISY;54800
Cons-la-Grandville;CONS LA GRANDVILLE;54870
Cosnes-et-Romain;COSNES ET ROMAIN;54400
Courbesseaux;COURBESSEAUX;54110
Coyviller;COYVILLER;54210
Crantenoy;CRANTENOY;54740
Crépey;CREPEY;54170
Crévéchamps;CREVECHAMPS;54290
Crévic;CREVIC;54110
Crézilles;CREZILLES;54113
Crion;CRION;54300
Croismare;CROISMARE;54300
Crusnes;CRUSNES;54680
Custines;CUSTINES;54670
Cutry;CUTRY;54720
Damelevières;DAMELEVIERES;54360
Dampvitoux;DAMPVITOUX;54470
Deneuvre;DENEUVRE;54120
Deuxville;DEUXVILLE;54370
Diarville;DIARVILLE;54930
Dieulouard;DIEULOUARD;54380
Dolcourt;DOLCOURT;54170
Dombasle-sur-Meurthe;DOMBASLE SUR MEURTHE;54110
Domèvre-en-Haye;DOMEVRE EN HAYE;54385
Domèvre-sur-Vezouze;DOMEVRE SUR VEZOUZE;54450
Domgermain;DOMGERMAIN;54119
Domjevin;DOMJEVIN;54450
Dommarie-Eulmont;DOMMARIE EULMONT;54115
Dommartemont;DOMMARTEMONT;54130
Dommartin-lès-Toul;DOMMARTIN LES TOUL;54200
Domprix;DOMPRIX;54490
Domptail-en l'Air;DOMPTAIL EN L AIR;54290
Doncourt-lès-Conflans;DONCOURT LES CONFLANS;54800
Doncourt-lès-Longuyon;DONCOURT LES LONGUYON;54620
Drouville;DROUVILLE;54370
Écrouves;ECROUVES;54200
Einvaux;EINVAUX;54360
Einville-au-Jard;EINVILLE AU JARD;54370
Emberménil;EMBERMENIL;54370
Épiez-sur-Chiers;EPIEZ SUR CHIERS;54260
Éply;EPLY;54610
Erbéviller-sur-Amezule;ERBEVILLER SUR AMEZULE;54280
Errouville;ERROUVILLE;54680
Essey-et-Maizerais;ESSEY ET MAIZERAIS;54470
Essey-la-Côte;ESSEY LA COTE;54830
Essey-lès-Nancy;ESSEY LES NANCY;54270
Étreval;ETREVAL;54330
Eulmont;EULMONT;54690
Euvezin;EUVEZIN;54470
Faulx;FAULX;54760
Favières;FAVIERES;54115
Fécocourt;FECOCOURT;54115
Fenneviller;FENNEVILLER;54540
Ferrières;FERRIERES;54210
Fey-en-Haye;FEY EN HAYE;54470
Fillières;FILLIERES;54560
Flainval;FLAINVAL;54110
Flavigny-sur-Moselle;FLAVIGNY SUR MOSELLE;54630
Fléville-devant-Nancy;FLEVILLE DEVANT NANCY;54710
Fléville-Lixières;FLEVILLE LIXIERES;54150
Flin;FLIN;54122
Flirey;FLIREY;54470
Fontenoy-la-Joûte;FONTENOY LA JOUTE;54122
Fontenoy-sur-Moselle;FONTENOY SUR MOSELLE;54840
Forcelles-Saint-Gorgon;FORCELLES SAINT GORGON;54330
Forcelles-sous-Gugney;FORCELLES SOUS GUGNEY;54930
Foug;FOUG;54570
Fraimbois;FRAIMBOIS;54300
Fraisnes-en-Saintois;FRAISNES EN SAINTOIS;54930
Francheville;FRANCHEVILLE;54200
Franconville;FRANCONVILLE;54830
Fréménil;FREMENIL;54450
Frémonville;FREMONVILLE;54450
Fresnois-la-Montagne;FRESNOIS LA MONTAGNE;54260
Friauville;FRIAUVILLE;54800
Frolois;FROLOIS;54160
Frouard;FROUARD;54390
Froville;FROVILLE;54290
Gélacourt;GELACOURT;54120
Gélaucourt;GELAUCOURT;54115
Gellenoncourt;GELLENONCOURT;54110
Gémonville;GEMONVILLE;54115
Gerbécourt-et-Haplemont;GERBECOURT ET HAPLEMONT;54740
Gerbéviller;GERBEVILLER;54830
Germiny;GERMINY;54170
Germonville;GERMONVILLE;54740
Gézoncourt;GEZONCOURT;54380
Gibeaumeix;GIBEAUMEIX;54112
Giraumont;GIRAUMONT;54780
Giriviller;GIRIVILLER;54830
Glonville;GLONVILLE;54122
Gogney;GOGNEY;54450
Gondrecourt-Aix;GONDRECOURT AIX;54800
Gondreville;GONDREVILLE;54840
Gondrexon;GONDREXON;54450
Goviller;GOVILLER;54330
Grand-Failly;GRAND FAILLY;54260
Grimonviller;GRIMONVILLER;54115
Gripport;GRIPPORT;54290
Griscourt;GRISCOURT;54380
Grosrouvres;GROSROUVRES;54470
Gugney;GUGNEY;54930
Gye;GYE;54113
Hablainville;HABLAINVILLE;54120
Hagéville;HAGEVILLE;54470
Haigneville;HAIGNEVILLE;54290
Halloville;HALLOVILLE;54450
Hammeville;HAMMEVILLE;54330
Hamonville;HAMONVILLE;54470
Hannonville-Suzémont;HANNONVILLE SUZEMONT;54800
Haraucourt;HARAUCOURT;54110
Harbouey;HARBOUEY;54450
Haroué;HAROUE;54740
Hatrize;HATRIZE;54800
Haucourt-Moulaine;HAUCOURT MOULAINE;54860
Haudonville;HAUDONVILLE;54830
Haussonville;HAUSSONVILLE;54290
Heillecourt;HEILLECOURT;54180
Hénaménil;HENAMENIL;54370
Herbéviller;HERBEVILLER;54450
Hériménil;HERIMENIL;54300
Herserange;HERSERANGE;54440
Hoéville;HOEVILLE;54370
Homécourt;HOMECOURT;54310
Houdelmont;HOUDELMONT;54330
Houdémont;HOUDEMONT;54180
Houdreville;HOUDREVILLE;54330
Housséville;HOUSSEVILLE;54930
Hudiviller;HUDIVILLER;54110
Hussigny-Godbrange;HUSSIGNY GODBRANGE;54590
Jaillon;JAILLON;54200
Jarny;JARNY;54800
Jarville-la-Malgrange;JARVILLE LA MALGRANGE;54140
Jaulny;JAULNY;54470
Jeandelaincourt;JEANDELAINCOURT;54114
Jeandelize;JEANDELIZE;54800
Jevoncourt;JEVONCOURT;54740
Jezainville;JEZAINVILLE;54700
Joeuf;JOEUF;54240
Jolivet;JOLIVET;54300
Joppécourt;JOPPECOURT;54620
Jouaville;JOUAVILLE;54800
Joudreville;JOUDREVILLE;54490
Juvrecourt;JUVRECOURT;54370
Labry;LABRY;54800
Lachapelle;LACHAPELLE;54120
Lagney;LAGNEY;54200
Laitre-sous-Amance;LAITRE SOUS AMANCE;54770
Laix;LAIX;54720
Laloeuf;LALOEUF;54115
Lamath;LAMATH;54300
Landécourt;LANDECOURT;54360
Landremont;LANDREMONT;54380
Landres;LANDRES;54970
Laneuvelotte;LANEUVELOTTE;54280
Laneuveville-aux-Bois;LANEUVEVILLE AUX BOIS;54370
Laneuveville-devant-Bayon;LANEUVEVILLE DEVANT BAYON;54740
Laneuveville-devant-Nancy;LANEUVEVILLE DEVANT NANCY;54410
Lanfroicourt;LANFROICOURT;54760
Lantéfontaine;LANTEFONTAINE;54150
Laronxe;LARONXE;54950
Laxou;LAXOU;54520
Lay-Saint-Christophe;LAY SAINT CHRISTOPHE;54690
Lay-Saint-Rémy;LAY SAINT REMY;54570
Lebeuville;LEBEUVILLE;54740
Leintrey;LEINTREY;54450
Lemainville;LEMAINVILLE;54740
Leménil-Mitry;LEMENIL MITRY;54740
Lenoncourt;LENONCOURT;54110
Lesménils;LESMENILS;54700
Létricourt;LETRICOURT;54610
Lexy;LEXY;54720
Leyr;LEYR;54760
Lironville;LIRONVILLE;54470
Liverdun;LIVERDUN;54460
Lixières;LIXIERES;54610
Loisy;LOISY;54700
Longlaville;LONGLAVILLE;54810
Longuyon;LONGUYON;54260
Longwy;LONGWY;54400
Lorey;LOREY;54290
Loromontzey;LOROMONTZEY;54290
Lubey;LUBEY;54150
Lucey;LUCEY;54200
Ludres;LUDRES;54710
Lunéville;LUNEVILLE;54300
Lupcourt;LUPCOURT;54210
Magnières;MAGNIERES;54129
Maidières;MAIDIERES;54700
Mailly-sur-Seille;MAILLY SUR SEILLE;54610
Maixe;MAIXE;54370
Maizières;MAIZIERES;54550
Malavillers;MALAVILLERS;54560
Malleloy;MALLELOY;54670
Malzéville;MALZEVILLE;54220
Mamey;MAMEY;54470
Mance;MANCE;54150
Mancieulles;MANCIEULLES;54790
Mangonville;MANGONVILLE;54290
Manoncourt-en-Vermois;MANONCOURT EN VERMOIS;54210
Manoncourt-en-Woëvre;MANONCOURT EN WOEVRE;54385
Manoncourt-sur-Seille;MANONCOURT SUR SEILLE;54610
Manonville;MANONVILLE;54385
Manonviller;MANONVILLER;54300
Marainviller;MARAINVILLER;54300
Marbache;MARBACHE;54820
Maron;MARON;54230
Mars-la-Tour;MARS LA TOUR;54800
Marthemont;MARTHEMONT;54330
Martincourt;MARTINCOURT;54380
Mattexey;MATTEXEY;54830
Maxéville;MAXEVILLE;54320
Mazerulles;MAZERULLES;54280
Méhoncourt;MEHONCOURT;54360
Ménil-la-Tour;MENIL LA TOUR;54200
Ménillot;MENILLOT;54200
Mercy-le-Bas;MERCY LE BAS;54960
Mercy-le-Haut;MERCY LE HAUT;54560
Méréville;MEREVILLE;54850
Merviller;MERVILLER;54120
Messein;MESSEIN;54850
Mexy;MEXY;54135
Mignéville;MIGNEVILLE;54540
Millery;MILLERY;54670
Minorville;MINORVILLE;54385
Moineville;MOINEVILLE;54580
Moivrons;MOIVRONS;54760
Moncel-lès-Lunéville;MONCEL LES LUNEVILLE;54300
Moncel-sur-Seille;MONCEL SUR SEILLE;54280
Montauville;MONTAUVILLE;54700
Montenoy;MONTENOY;54760
Montigny;MONTIGNY;54540
Montigny-sur-Chiers;MONTIGNY SUR CHIERS;54870
Mont-l'Étroit;MONT L ETROIT;54170
Mont-le-Vignoble;MONT LE VIGNOBLE;54113
Montreux;MONTREUX;54450
Mont-Saint-Martin;MONT SAINT MARTIN;54350
Mont-sur-Meurthe;MONT SUR MEURTHE;54360
Morey;MOREY;54610
Morfontaine;MORFONTAINE;54920
Moriviller;MORIVILLER;54830
Morville-sur-Seille;MORVILLE SUR SEILLE;54700
Mouacourt;MOUACOURT;54370
Mouaville;MOUAVILLE;54800
Mousson;MOUSSON;54700
Moutiers;MOUTIERS;54660
Moutrot;MOUTROT;54113
Moyen;MOYEN;54118
Murville;MURVILLE;54490
Nancy;NANCY;54100
Neufmaisons;NEUFMAISONS;54540
Neuves-Maisons;NEUVES MAISONS;54230
Neuviller-lès-Badonviller;NEUVILLER LES BADONVILLER;54540
Neuviller-sur-Moselle;NEUVILLER SUR MOSELLE;54290
Nomény;NOMENY;54610
Nonhigny;NONHIGNY;54450
Norroy-le-Sec;NORROY LE SEC;54150
Norroy-lès-Pont-à-Mousson;NORROY LES PONT A;54700
Noviant-aux-Prés;NOVIANT AUX PRES;54385
Ochey;OCHEY;54170
Ogéviller;OGEVILLER;54450
Ognéville;OGNEVILLE;54330
Olley;OLLEY;54800
